ID,LONGITUDE,LATITUDE,NAME_ENG
7666,-4.70270342625121,40.4304957928003,
2848,10.096436,56.650187,unknown
2849,11.206055,55.547281,Herslev
2850,12.579346,55.665193,København
2851,11.195068,55.528631,Herslev
2852,10.579834,55.360381,Fraugde
2853,7.80029300000001,55.497527,Horns Rev 1
2854,7.75634799999999,55.683779,Horns Rev 2
2855,9.77783200000001,55.621793,unknown
2856,10.360107,56.26166,Studstrupværket
2857,11.162109,56.656226,Anholt
2858,11.898193,54.990222,unknown
2860,27.751465,59.147769,Eesti EJ
2861,24.378662,59.394772,Harku
2862,24.686279,58.378679,Sindi
2863,24.499512,59.159036,Kiisa
2864,24.807129,59.344395,Aruküla
2865,25.202637,58.921664,Paide
2866,26.564941,58.361394,Tartu
2867,26.499023,59.445075,Püssi
2868,25.740967,59.389178,Rakvere
2869,26.477051,59.484148,Püssi
2870,26.773682,66.377158,Vanttauskoski
2872,21.906738,63.030057,Tuovila
2873,27.399902,66.451887,Seitakorva
7667,-4.65986912163722,40.4811956898361,
7668,-4.53647384574849,39.874818165706,
2874,25.718994,66.412352,Valajaskoski
2877,24.89502,65.995681,Taivalkoski
2878,24.609375,65.879215,Keminmaa
2879,24.411621,65.780251,Sellee
2880,27.026367,66.328685,Pirttikoski
2881,28.45459,64.58147,Seitenoikea
2882,26.8396,64.557881,Nuojua
2883,26.520996,64.760075,Utanen
2884,26.114502,64.778807,Pyhäkoski
2885,25.806885,64.970064,Pikkarala
2886,26.05957,64.965416,Pyhänselkä
2887,24.521484,64.425408,Jylkkä
2888,25.334473,64.048171,Haapavesi
2889,27.202148,64.101007,Vuolijoki
2890,27.58667,63.154355,Alapitkä
2891,24.290771,62.975198,Alajärvi
2892,22.631836,62.789912,Seinäjoki
2893,26.026611,62.339411,Vihtavuori
2894,27.762451,62.26281,Huutokoski
2895,22.104492,61.48076,Ulvila
2896,21.818848,60.914414,Rauma
2897,21.895752,60.919755,Rauma
2898,23.57666,60.82885,Forssa
7669,-4.55785878260909,39.8655859511406,
2899,24.916992,60.909073,Hikiä
2900,25.037842,60.576175,Nurmijärvi
2901,24.927979,60.332386,Tammisto
2902,25.213623,60.38129,Länsisalmi
2903,24.082031,61.517456,Kangasala
2904,25.180664,62.26281,Petäjävesi
2905,25.246582,61.882048,Jämsä
2906,25.158691,61.856149,Toivila
2907,24.65332,60.207075,Espoo
2908,26.290283,60.419276,Loviisa
2909,25.664062,60.46805,Anttila
2910,26.619873,60.866312,Koria
2911,27.059326,60.737686,Kymi
2912,27.91626,60.893045,Yllikkälä
2913,23.148193,63.840668,Ventusneva
2914,22.456055,60.522158,Lieto
2915,23.818359,60.048389,Inkoo
2916,27.301025,61.491249,Visulahti
2917,22.91748,60.364997,Salo
2918,22.818604,61.180329,Huittinen
2919,24.960938,64.009682,Uusnivala
2920,24.191895,60.305185,Kopula
2921,24.65332,60.168842,Espoo
2924,22.302246,60.435542,Naantali
2933,25.64209,60.440963,Anttila
2938,21.665039,61.554109,Meri-Pori
7670,-5.05371100000001,40.580585,
7671,-6.9426786342208,37.2996564747785,
2941,21.544189,61.127325,Olkiluoto
2943,7.03125,49.339441,Weiher
2944,6.71264599999999,51.549751,Voerde
2947,8.129883,53.520717,Wilhelmshaven
2950,8.536377,49.696062,Biblis
2953,8.92089799999999,52.173932,Veltheim
2954,8.32763700000001,53.107217,Huntorf
2955,8.55834999999999,53.100621,Farge
2956,9.16259800000001,52.52959,Landesbergen
2957,9.42627000000001,51.937492,Grohnde
2958,9.38232400000001,53.826597,Brokdorf
2959,9.93164099999999,51.815407,Erzhausen
2961,10.184326,52.247983,Mehrum
2963,10.447998,52.119999,Hallendorf
2964,10.964355,52.113252,Buschhaus
2967,12.480469,51.316881,Lippendorf
2968,11.942139,51.392351,Schkopau
2969,12.930908,52.462704,Reuter West
2983,9.36035199999999,49.908787,Aschaffenburg
2995,13.656006,48.494768,Jochenstein
3013,7.877197,47.709762,Wehr
7672,-8.29248061533449,41.2067624462364,
7673,-8.60229514783791,41.1621139595275,
3016,6.679688,49.353756,Hütte
3017,6.624756,49.432413,Saarwellingen
3018,6.74560499999999,49.460984,Diefflen
3019,6.26220699999999,49.993615,Bauler
3020,6.52587899999999,49.965356,Niederstedem
3021,6.64672900000001,49.688955,Trier
3022,6.56982399999999,50.401515,Dahlem
3023,7.71240200000001,48.100095,Eichstetten
3024,7.93212900000001,47.598755,Kühmoos
3025,8.15185500000001,47.709762,Gurtweil
3026,8.20678699999999,47.650588,Tiengen
3028,7.877197,48.502048,Weier
3029,7.70141600000001,49.403825,Otterbach
3030,7.26196300000001,49.425267,Bexbach
3031,6.943359,49.389524,Uchtelfangen
3032,7.36083999999999,49.325122,Homburg
3033,7.00927699999999,50.092393,Wengerohr
3034,7.382812,50.373496,Weißenthurm
3035,7.58056600000001,50.324423,Koblenz
3036,8.41552700000001,49.203243,Philippsburg
3037,8.23974600000001,48.763431,Kuppenheim
3038,8.42651399999999,48.994636,Daxlanden
3039,8.32763700000001,49.009051,Karlsruhe West
3040,7.72338899999999,49.79545,Niederhausen
3041,8.349609,50.035974,Marxheim
3042,8.393555,49.901711,Bischofsheim
3043,8.10791000000001,50.394512,Limburg
3044,6.78955099999999,51.096623,St. Peter
3045,6.547852,50.993014,Niederaußem
3046,6.273193,50.833698,Zukunft
3047,6.240234,50.916887,Siersdorf
3048,6.47094700000001,50.833698,Oberzier
3049,6.51489300000001,50.930738,Paffendorf
3050,6.679688,50.993014,Rommerskirchen
3051,6.37207,51.220647,Dülken
3052,6.70165999999999,51.165567,Norf
3053,6.547852,51.062113,Neurath
3054,6.624756,51.11042,Gohrpunkt
3055,6.580811,51.248163,Osterath
3056,6.60278300000001,51.344339,Mündelheim
3057,6.273193,51.618017,Pfalzdorf
3058,6.591797,51.454007,Utfort
3059,6.61376999999999,51.631657,Niederrhein
3060,7.83325200000001,51.713416,Gersteinwerk
3061,7.31689499999999,51.51558,Dortmund
3062,7.13012700000001,51.206883,Linde
3063,6.987305,51.048301,Opladen
3064,6.92138699999999,50.771208,Sechtem
3065,6.86645500000001,51.172455,Eller
3066,6.95434600000001,51.124213,Ohligs
3067,7.1521,50.785102,Siegburg
3068,7.09716799999999,50.632042,Ließem
3069,7.03125,50.889174,Gremberghoven
3070,7.21801800000001,50.896104,Bollenacker
3071,7.020264,51.495065,Scholven
3072,6.855469,51.460852,Büscherhof
7674,-8.78906227082593,38.6426180906546,
7675,1.40753779133469,41.3228531457907,
3073,6.82251000000001,51.330612,Selbeck
3074,6.932373,51.412912,Eiberg
3075,6.83349599999999,51.536086,unknown
3076,6.987305,51.583897,Polsum
3077,7.13012700000001,51.412912,Witten
3078,7.1521,51.344339,Hattingen
3079,7.283936,51.406059,Witten
3080,7.064209,51.658927,Kusenhorst
3081,7.18505899999999,51.467697,Bochum
3082,7.22900399999999,51.536086,Pöppinghausen
3083,7.998047,51.055207,Altenkleusheim
3084,7.92114300000001,50.812877,Dauersberg
3085,7.514648,50.979182,Bomig
3086,8.05297900000001,50.882243,Eiserfeld
3087,8.25073199999999,50.930738,Setzer Wiese
3088,7.470703,51.351201,Koepchenwerk
3089,7.69043,51.351201,Bixterheide
3090,7.39379900000001,51.426614,Garenfeld
7676,1.40780561940048,41.3681437159741,
7677,1.40080299784575,41.3535439763154,
3091,7.50366199999999,51.495065,Harpen
3093,8.06396500000001,51.652111,Lippborg
3094,7.21801800000001,53.429174,Emden/Borßum
3095,7.13012700000001,52.214339,Gronau
3096,7.27294899999999,52.462704,Emsland
3097,7.22900399999999,52.796119,Niederlangen
3098,7.37182599999999,53.061025,Diele
3099,7.26196300000001,53.376775,Emden
3100,8.28369100000001,52.342052,Wehrendorf
3101,7.67944299999999,51.978113,Roxel
3102,7.70141600000001,52.247983,Ibbenbüren
3103,8.20678699999999,52.038977,Hesseln
3104,7.93212900000001,52.281602,Westerkappeln
3105,8.140869,52.254709,Lüstringen
3106,7.998047,53.553363,Maade
3107,8.085938,53.618579,Voslapp
3108,8.07495099999999,52.915527,Cloppenburg Ost
3109,8.11889599999999,53.298056,Conneforde
3110,8.60229499999999,49.303636,Neurott
3111,12.172852,48.640169,Altheim
3112,8.964844,47.813155,Stockach
3113,8.78906199999999,47.791016,Beuren
3114,8.525391,48.078079,Trossingen
3115,8.569336,48.777913,Birkenfeld
3116,8.481445,49.28214,Altlußheim
3117,8.536377,49.117029,Bruchsal
3118,8.59130900000001,49.21042,Wiesloch
3119,8.74511699999999,48.516604,Oberjettingen
3120,8.86596699999999,48.246626,Engstlatt
3121,8.964844,49.274973,Hüffenhardt
3122,8.92089799999999,48.806863,Pulverdingen
3123,9.84374999999999,48.246626,Delmensingen
3124,9.39331099999999,48.034019,Herbertingen
3125,9.602051,47.709762,Grünkraut
3126,9.73388700000001,47.620975,Obermooweiler
3127,9.283447,48.589326,Wendlingen
3128,9.239502,48.487486,Metzingen
3129,9.12963899999999,48.821333,Hoheneck
3130,9.327393,48.734455,Endersbach
3131,9.602051,48.400032,Laichingen
3132,9.56909199999999,48.618385,Bünzwangen
3133,9.34936500000001,49.030665,Neckarwestheim
3134,9.29443400000001,49.160155,Heilbronn
3135,9.547119,49.260635,Kupferzell
3136,10.195312,47.953145,Memmingen
3137,10.349121,47.739323,Leupolz
3138,10.26123,47.62838,Rauhenzell 
3139,10.426025,48.56752,Gundremmingen
3140,10.17334,48.494768,Niederstotzingen
3141,10.063477,48.20271,Vöhringen
3142,10.096436,48.79239,Goldshöfe
3143,10.206299,48.625647,Rotensohl
3144,10.865479,48.42191,Lechhausen
3145,10.777588,48.312428,Oberottmarshausen
3146,10.83252,48.625647,Meitingen
3147,10.83252,48.502048,Gersthofen
3148,11.975098,47.938427,Marienberg
3149,11.502686,48.79239,Irsching
3150,11.260986,48.348948,Oberbachern
3151,11.184082,48.078079,Oberbrunn
3152,11.359863,48.275882,Menzing
3153,11.359863,48.850258,Ingolstadt
3154,11.777344,48.545705,Zolling
3155,11.678467,48.319734,Neufinsing
3156,11.590576,48.268569,Föhring
3157,11.821289,48.312428,Ottenhofen
3158,11.843262,48.871941,Sittling
3159,12.030029,48.994636,Regensburg
3160,12.623291,48.20271,Pirach
3161,12.293701,48.661943,Isar
3162,12.930908,48.334343,Simbach
3163,13.040771,48.676454,Pleinting
3164,9.66796899999999,50.541363,Dipperz
3165,8.81103500000001,50.141706,Dörnigheim
3166,8.536377,49.986552,Kelsterbach
3167,8.54736300000001,49.382373,Rheinau
3168,8.50341800000001,49.432413,BASF
3169,8.47045899999999,49.603591,Bürstadt
3170,8.67919900000001,49.532339,Weinheim
3171,8.800049,49.930008,Urberach
3172,8.525391,50.113533,Kriftel
3173,8.45947300000001,50.792047,Dillenburg
3174,8.38256799999999,51.158677,Arpe
3175,8.756104,50.240179,Karben
3176,8.70117199999999,50.659908,Gießen/Nord
3177,8.69018599999999,51.385495,Nehden
3178,8.94287100000001,49.518076,Beerfelden
3179,8.97583,50.092393,Großkrotzenburg
7678,1.40555354675855,41.3589468063877,
3180,9.503174,49.724479,Trennfeld
3181,9.36035199999999,49.603591,Höpfingen
3182,9.26147499999999,51.027576,Borken
3183,9.019775,51.082822,Waldeck
3184,8.89892600000001,51.344339,Twistetal
3185,9.62402299999999,50.861444,Mecklar
3186,9.52514600000001,51.193115,Bergshausen
3187,9.547119,51.310013,Sandershausen
3188,8.887939,52.389011,Ovenstädt
3189,8.756104,52.011937,Bechterdissen
3190,8.42651399999999,51.896834,Gütersloh
3191,8.81103500000001,51.665741,Paderborn-Süd
3192,8.613281,52.025459,Bielefeld Ost
3193,8.668213,52.106505,Eickum
3194,8.95385700000001,51.98488,Lage
3195,8.69018599999999,51.706608,Elsen
3196,8.47045899999999,52.948638,Ganderkesee
4578,13.084717,48.253941,St. Peter
4579,14.0625,47.805776,Klaus
4580,13.436279,46.867703,Malta -Hauptstufe
4581,14.172363,47.561701,Weißenbach
4582,14.260254,47.680183,Pyhrn
7735,31.3343698509607,46.9789976696665,
4583,14.381104,48.114767,Kronstorf/Ernsthofen
4584,16.402588,48.319734,Bisamberg
4585,16.358643,48.129434,Wien Südost
4586,14.798584,47.323931,Hessenberg
4587,14.908447,48.129434,Ybbsfeld
4588,15.457764,46.852678,Kainachtal
4589,15.974121,47.717154,Ternitz
4590,15.688477,48.290503,Dürnrohr
4591,15.666504,48.407326,Altenwörth
4592,16.765137,47.953145,Neusiedl
4594,13.820801,48.078079,Hausruck
4597,16.094971,47.286682,Südburgenland
4601,15.424805,48.114767,Etzersdorf
4602,14.095459,48.100095,Sattledt
4603,16.66626,48.114767,Sarasdorf
4604,11.37085,47.301585,Vill
4605,15.754395,47.040182,Oststeiermark
4617,4.284668,50.53438,Courcelles
4618,4.47143600000001,50.457504,Tergnée
4619,3.42773400000001,50.743408,Avelgem
4620,3.186035,50.889174,Izegem
4621,3.47167999999999,51.158677,Eeklo
7736,33.299561,46.717269,
7737,39.869385,48.43649,
7738,42.4221017482034,39.9071259203665,
4622,4.603271,51.206883,Massenhoven
4623,4.21875000000001,50.861444,Bruegel
4624,3.76831100000001,51.07592,Rodenhuize
4625,4.17480499999999,51.158677,Mercator
4626,4.43847700000001,50.909961,V.Brug
4627,4.35058600000001,50.771208,Drogenbos
4628,4.52636700000001,51.103522,Lint
4629,4.21875000000001,51.261915,Kallo
4630,5.438232,50.443513,Rimière
4631,5.701904,49.624946,Aubange
4632,5.49316400000001,49.59647,St-Mard
4633,5.67993199999999,49.460984,Mt.-St. Martin
4634,5.05371100000001,50.247205,Achêne
4635,4.80102499999999,50.099441,Chooz
4636,5.81176799999999,50.190968,Houffalize
4637,5.62500000000001,50.04303,Villeroux
4638,5.84472700000001,50.366489,Brume
4639,6.009521,50.34546,Coo
4640,5.69091799999999,50.729502,Lixhe
4641,5.36132800000001,50.555325,Awirs
4642,4.822998,50.429518,Champion
4643,5.218506,50.457504,Gramme
4644,5.14160200000001,50.597186,Tihange
7739,40.8845799090539,39.9088912664044,
4645,5.77880899999999,50.464498,Romsée
4646,5.69091799999999,50.562304,Jupille
4647,5.08667,51.07592,Meerhout
4650,4.240723,50.464498,Gouy
4651,4.372559,50.261254,Monceau
4652,5.526123,50.233152,Marcourt
4653,5.701904,49.77417,Heinsch
4654,5.614014,49.560852,Latour
4655,5.71289100000001,51.096623,Van Eyck
4656,5.526123,50.562304,Seraing
4664,15.897217,44.809122,Bihac
4665,16.732178,44.887012,Prijedor
4666,17.20459,44.770137,Banja Luka
4667,18.391113,42.70666,Trebinje
4668,18.4021,43.076913,Gacko
4669,17.830811,43.47684,Salakovac
4670,17.775879,43.237199,Mostar 3
4671,17.764893,43.667872,Grabovica
4672,18.017578,42.875964,Capljina
4673,17.830811,43.381098,Mostar
4674,18.006592,44.103365,Zenica
4675,17.764893,43.818675,Rama
4676,17.852783,43.755225,Jablanica
4677,17.358398,44.260937,Jajce
7740,30.8578683321643,39.9078761786658,
4678,18.116455,43.977005,Kakanj
4679,18.204346,43.897892,Sarajevo 10
4680,18.413086,43.802819,Sarajevo 20
4681,18.1604,44.056012,Kakanj
4682,18.094482,44.918139,Gradacac
4683,18.4021,44.566991,Tuzla
4684,18.775635,44.777936,Ugljevik
4685,18.435059,42.617791,Trebinje
4686,19.390869,43.723475,Visegrad
4687,17.962646,43.213183,EAL
4689,17.644043,42.924252,Neum
4690,18.325195,42.90816,Bileca
4691,17.666016,43.133061,Capljina
4692,18.006592,45.042478,Bosanski Brod
4693,16.325684,44.21371,B.Grahov
4694,16.138916,44.629573,K.Vakuf
4695,17.347412,43.317185,Grude
4696,16.951904,43.731414,B.Blato
4697,18.918457,44.418088,Zvornik
4698,19.193115,44.72332,Janja
4699,18.588867,44.949249,Orasje
4713,16.743164,43.667872,Orlovac
4715,15.534668,44.315988,Velebit
7741,-0.604248359524801,42.2122452662878,
4716,15.941162,43.739352,Bilice
4717,16.66626,43.484812,Zakučac
4718,16.45752,43.707594,Konjsko
4719,14.095459,45.135555,Plomin
4720,14.787598,45.344424,Melina
4721,14.611816,45.274886,Rijeka
4722,14.447021,45.421588,Pehlin
4723,15.150146,44.964798,Brinje
4724,14.908447,44.855869,Senj
4725,16.138916,45.690833,Mraclin
4726,16.358643,45.47554,Sisak
4727,15.79834,45.698507,Tumbri
4728,16.66626,45.444717,Međuriċ
4729,18.303223,45.321254,Đakovo
4730,18.61084,45.413876,Ernestinovo
4732,16.369629,45.85176,Žerjavinec
4733,13.864746,44.910359,Vodnjan
4734,16.468506,46.278631,Nedeljanec
4735,15.743408,44.347422,Gračac
4736,16.182861,44.079693,Knin
4737,16.655273,43.842451,Peruča
4738,16.940918,43.588349,Voštane
4739,17.435303,43.060861,Opuzen
7742,-0.578760087831477,39.9077138657619,
7743,-1.40852269375578,42.6782581014889,
4740,17.182617,43.373112,Imotski
4741,18.193359,42.625876,Komolac
4742,18.006592,45.220743,SIavonski Brod 2
4743,18.69873,45.859412,B. Manastir
4744,18.171387,45.606352,D.Miholjac
4745,19.083252,45.174293,Nijemci
4746,18.775635,45.05024,Županja
4747,14.27124,45.39845,Matulji
4748,13.634033,45.383019,Buje
4749,0.988770000000011,44.103365,Golfech
4752,2.746582,44.0718,Le Pouget
4753,1.680908,47.576526,St. Laurent
4754,2.471924,51.020666,Braek
4778,-0.549316000000009,44.559163,Saucats
4804,4.812012,43.842451,Aramon
4808,1.60400400000001,42.787339,Aston
4809,-0.812988000000009,45.943511,La Farradiere
4810,-1.34033200000001,43.540585,Mouguerre
4811,0.670166000000004,43.540585,Jalis
4812,-0.406494000000004,42.940339,Le Hourat
4813,-0.571288999999998,43.34116,Marsillon
4814,-0.439452999999998,42.843751,Miegebat
4815,-0.0549320000000076,42.827639,Pragneres
4816,0.0439449999999986,43.141078,Bastillac
7744,15.600586,46.195042,
7745,14.468612368436,46.1121975167051,
4817,1.38427700000001,42.771211,Auzat
4818,1.58203099999999,42.70666,Laparan
4819,0.571288999999998,43.125043,Cazaril
4820,0.472411999999992,43.036776,Lannemezan
4821,1.51611300000001,42.85986,Tarascon
4822,1.29638700000001,43.468868,Portet St.Simon
4823,1.29638700000001,43.55651,Leguevin
4824,-0.131836,45.166547,Montguyon
4825,-0.439452999999998,44.762337,Floirac
4826,-0.845947000000002,44.582643,Masquet
4827,-0.812988000000009,43.977005,Cantegrit
4828,-0.428466999999993,43.818675,Naoutot
4829,-0.604247999999991,44.73893,Pessac
4830,-0.615233999999996,45.205263,Le Blayais
4831,-0.582275000000003,44.855869,Bruges
4832,-0.76904300000001,45.166547,Cissac
4833,-0.340575999999992,45.02695,Cubnezais
4834,-0.494385000000006,44.957024,Le Marquis
4835,-0.472411999999992,44.840291,Bacalan
4836,-0.51635699999999,45.213004,Braud
4837,-0.527343999999999,45.614037,Preguillac
4838,0.252685999999995,44.488668,Gupie
7746,27.7899265367933,46.6345078803292,
4839,0.703124999999998,44.197959,Colayrac
4840,0.944824000000009,44.016521,Donzac
4841,0.911864999999989,44.504341,Dantou
4842,1.35131799999999,43.739352,Lesquive
4843,1.373291,43.905808,Verlhaguet
4844,0.747069999999996,44.879228,Tuilieres
4845,0.186768000000007,45.644768,Fleac
4847,0.988770000000011,45.912944,Plaud
4848,-1.29638700000001,46.777493,La Merlatiere
4849,-0.472411999999992,48.719961,Flers
4850,-0.483397999999997,46.17983,Granzay
4851,-1.230469,47.062638,Recouvrance
4852,-1.065674,46.149394,Beaulieu
4853,-0.878905999999996,47.062638,Cholet
4854,-0.933838000000004,47.279229,Les Mauges
4855,-1.19751,48.538432,Launay
4856,-0.109863000000011,46.845164,Airvault
4857,-0.38452099999999,46.316584,Niort
4858,-0.450439000000003,46.263443,St. Florent
4859,0.164794999999993,42.155259,Grado
4860,-0.0549320000000076,46.747389,Les Jumeaux
4861,-0.593262000000012,47.480088,Beaucouze
4862,-0.76904300000001,48.070738,Laval
7747,26.191406,44.276671,
7748,23.005371,45.882361,
4863,-0.109863000000011,47.212106,Distre
4864,-0.450439000000003,47.502359,La Corbiere
4865,-1.021729,49.131408,Terrette
4866,0.417480000000009,49.646291,Sainneville
4867,0.329590000000012,47.908978,Les Quintes
4868,0.296630999999993,48.056054,Claire-Fontaine
4869,0.241699000000011,47.279229,Avoine
4870,0.505371000000011,46.581518,Bonneau
4871,0.164794999999993,47.938427,Arnage
4872,-0.164794999999993,49.081062,Tourbe
4873,-0.285644999999988,49.109838,La Dronniere
4874,0.164794999999993,48.334343,Champfleur
4875,-0.164794999999993,49.217597,Ranville
4876,-0.131836,49.138597,Les Emales
4877,0.527343999999999,48.092757,Le Parc
4878,0.703124999999998,46.830134,L'Orangerie
4879,0.747069999999996,46.445427,Civaux
4880,0.845947000000002,47.368594,Larcay
4881,0.76904300000001,47.539455,Chanceaux
4882,0.274658000000005,49.518076,Le Havre
4883,0.483397999999997,48.312428,Commerveil
4884,0.307616999999998,49.231947,Coquainvilliers
4885,0.329590000000012,49.567978,Pont.Sept.
4886,5.130615,45.644768,Le Chaffard
4887,5.16357399999999,43.644026,St. Chamas
4888,1.955566,43.34915,Issel
4889,1.768799,42.609706,L' Hospitalet
4890,1.60400400000001,43.125043,Riveneuve
4891,1.77978500000001,42.690511,Merens
4892,2.39502000000001,43.253205,Moreau
4893,2.75756800000001,42.698586,Baixas
4894,2.658691,43.277205,La Gaudiere
4895,3.69140600000001,43.460894,Balaruc
4896,2.98828099999999,43.22119,Liviere
4897,3.20800799999999,43.389082,St. Vincent
4898,5.05371100000001,43.389082,Lavera
4899,4.96582000000001,43.500752,Feuillane
4900,4.822998,43.436966,Darse
4901,5.27343800000001,43.53262,Rognac
4902,3.669434,45.02695,Pratclaux
4903,2.01049800000001,45.166547,Le Chastang
4904,2.208252,45.127805,Enchanet
4905,2.14233400000001,43.98491,Pelissier
4906,1.69189500000001,43.540585,Verfeil
4907,1.53808599999999,43.524655,St Orens
4908,1.45019499999999,43.612217,Ginestous
4909,2.31811500000001,43.524655,Gourjade
7749,23.8654032000075,44.9337734102227,
4910,1.93359399999999,44.995883,Talamet
4911,1.461182,44.925918,Ferouge
4912,2.14233400000001,44.613934,Penchot
4913,2.24121099999999,44.559163,Godin
4914,2.208252,44.964798,Gatellier
4915,2.94433599999999,43.588349,Montahut
4916,2.834473,44.024422,St. Victor
4917,3.449707,43.651975,Fouscais
4918,3.72436500000001,43.659924,Tamareau
4919,3.76831100000001,43.969098,Ganges
4920,2.702637,44.824708,Rueyres
4921,2.614746,44.41024,Onet-Le Chateau
4922,2.570801,44.574817,Golinhac
4923,2.614746,44.715514,Lardit
4924,3.29589800000001,44.824708,Margeride
4925,3.03222699999999,45.151053,Savignac
4926,3.087158,44.980342,Grandval
4927,2.44995100000001,47.040182,Marmagne
4928,2.30712900000001,45.897655,Aubusson
4929,1.48315400000001,45.236218,Donzenac
4930,2.19726599999999,45.267155,Le Breuil
4931,2.50488299999999,45.452424,Bort
4932,2.351074,45.429299,La Mole
7750,21.3629996715812,45.9057704230717,
7751,21.3477876070506,45.8210252568308,
4933,1.73584000000001,46.437857,Eguzon
4935,2.01049800000001,46.050361,St. Feyre
4936,1.73584000000001,47.129951,Varennes
4938,3.493652,46.157005,La Font
4939,3.02124000000001,45.912944,Volvic
4940,2.98828099999999,45.759859,Enval
4941,3.22998,45.598666,Issoire
4942,3.19702100000001,45.514046,Maze
4943,3.25195299999999,45.721522,Lignat
4944,3.26293899999999,45.79817,Rulhat
4945,2.85644499999999,46.316584,Montvicq
4946,2.614746,46.324172,Montlucon
4947,3.39477499999999,46.536193,Seminaire
4948,3.28491200000001,46.24825,Bayet
4949,3.186035,47.032695,Garchizy
4950,3.39477499999999,46.942762,St. Eloi
4951,4.822998,45.081279,Gervans
4952,4.36157199999999,44.535675,Boudeyre
4953,4.33960000000001,43.834527,St. Cesaire
4954,3.85620100000001,43.683764,Quatre-Seigneurs
4955,3.87817399999999,43.564472,Montpellier
4956,4.119873,43.715535,St. Christol
4957,4.152832,44.127028,Viradel
7752,6.96231492066457,53.1136568791541,
4958,4.020996,44.504341,Pied-de-Borne
4959,4.22973599999999,44.441624,Barjac
4960,4.20776400000001,44.676466,Montpezat
4961,4.79003900000001,44.182204,Phenix
4962,4.88891599999999,44.000718,La Motte
4963,4.74609400000001,43.874138,Aramon
4964,4.70214800000001,43.810747,Beaucaire
4965,4.89990199999999,43.874138,Chateaurenard
4966,4.65820300000001,44.024422,Tavel
4967,4.735107,44.095476,L'Ardoise
4968,5.28442399999999,43.747289,Mallemort
4969,5.130615,43.540585,Roquerousse
4970,5.06469699999999,43.937462,Mouissonnes
4971,5.10864299999999,44.056012,Terradou
4972,4.79003900000001,44.582643,Coulange
4973,4.735107,44.370987,Tricastin
4974,4.822998,44.315988,Bollene
4975,4.79003900000001,44.472991,Chateauneuf-du-Rhone
4976,4.84497099999999,44.809122,Beauchastel
4977,4.87793000000001,44.653024,Logis- Neuf
4978,4.87793000000001,44.887012,Bourg-les-Valence
4979,4.943848,44.972571,Beaumont-Monteux
4980,4.63622999999999,45.521744,La Madeleine
4981,3.98803700000001,46.004593,Riorges
7753,-1.40824319597856,55.3114967061132,
7754,12.788086,46.050361,
4982,4.295654,45.375302,Jacquard
4983,4.18579099999999,45.197522,Trevas
4984,4.17480499999999,46.004593,Grepilles
4985,4.416504,45.359865,La Riviere
4986,4.42749,45.437008,Le Soleil
4987,4.13085900000001,46.573967,Gueugnon
4988,3.65844699999999,47.301585,Vignol
4989,4.49340799999999,46.672056,Henri-Paul
4990,4.383545,46.611715,Lucy
4991,4.43847700000001,46.739861,Breuil
4992,4.71313499999999,45.966425,Joux
4993,4.866943,45.298075,Gampaloup
4994,4.79003900000001,45.537137,Givors
4995,4.724121,45.359865,P.Cordier
4996,4.71313499999999,45.467836,Echalas
4997,4.66918899999999,45.79817,Charpenay
4998,4.79003900000001,45.73686,St. Amour
4999,4.779053,45.675482,La Mouche
5000,4.79003900000001,45.882361,Les meunières
5001,4.987793,45.629405,Mions
5002,4.943848,45.47554,Pont- Eveque
5003,4.92187500000001,45.752193,Cusset-Poste
5004,4.910889,45.683158,Venissieux
7755,18.9733813391899,39.9096824221987,
7756,12.1442831538423,45.0590148334143,
5005,5.00976600000001,45.828799,La Boisse
5007,4.63622999999999,46.573967,Curtil
5008,4.48242200000001,46.867703,Commune
5009,4.998779,46.739861,Chalon
5010,4.76806599999999,46.581518,Grosne
5011,4.66918899999999,47.323931,Vielmoulin
5012,5.85571300000001,43.683764,Boutre
5013,5.383301,43.405047,Septemes
5014,5.58105500000001,43.34915,Enco D.B
5015,5.482178,43.253205,Conception
5016,5.41625999999999,43.2932,Arenc
5017,5.89965800000001,43.149094,L'Escaillon
5018,5.526123,43.500752,La Palun
5019,5.33935499999999,43.452919,Realtor
5020,5.44921900000001,43.699651,St. Esteve
5021,5.73486299999999,43.723475,Tore-Supra
5022,5.76782200000001,43.802819,St. Tulle
5023,5.91064499999999,43.858297,Manosque
5024,6.097412,43.691708,Quinson
5025,6.009521,43.189158,Le Coudon
5026,6.097412,43.141078,La Garde
5027,6.07543900000001,43.317185,Neoules
7757,7.60366159577115,45.7692010298219,
7758,15.8829883432124,39.9076638532066,
5029,6.196289,43.747289,St. Croix
5030,6.020508,44.73893,Le Sautet
5031,5.976562,43.913723,Oraison
5032,5.95458999999999,44.245199,Sisteron
5033,6.009521,44.43378,Curban
5034,6.08642599999999,44.158563,Salignac
5035,6.08642599999999,44.0718,St. Auban
5036,6.108398,44.551335,Grisolles
5037,6.240234,44.449468,Serre-Poncon
5038,6.77856400000001,43.683764,Plan de Grasse
5039,6.943359,43.651975,Cagnes sur Mer
5040,6.855469,43.580391,Mougins
5041,7.075195,43.636075,Digue-des-Francais
5042,7.13012700000001,43.667872,Tour-Lascaris
5043,7.05322299999999,43.786958,Le Broc-Carros
5044,7.020264,43.731414,Lingostiere
