ID,BUS_ID,CIRCUITS,DC,LENGTH_M,SHAPE_LENG,SYMBOL,T9_CODE,UNDERGROUND,VISIBLE,VOLTAGE
4461,2822,2,False,30506.768196,30506.768196,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4550,2823,2,False,10162.303356,10162.303356,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4247,2825,3,False,11746.792953,11746.792953,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4462,2826,2,False,33058.54661,33058.54661,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4350,2827,3,False,50291.533512,50291.533512,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
10067,6844,2,False,71290.308559,,,,False,,380
10066,6844,2,False,71290.308559,,,,False,,380
4542,2829,2,False,10433.187759,10433.187759,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4294,2829,2,False,22227.622345,22227.622345,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4412,2830,2,False,34003.136294,34003.136294,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4415,2830,2,False,34231.697163,34231.697163,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4246,2833,3,False,53346.959484,53346.959484,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4463,2836,2,False,55110.510838,55110.510838,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4652,2839,2,False,14197.768121,14197.768121,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4667,2840,2,False,14223.879859,14223.879859,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4407,2841,2,False,12103.727244,11581.610788,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4546,2842,2,False,6304.566396,6304.566396,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4273,2842,2,False,29412.369818,28672.421294,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4312,2844,3,False,10579.405393,10579.405393,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
11727,2845,2,False,22092.886901,,,,False,,380
4411,2846,2,False,19660.078559,19660.078559,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4668,2846,2,False,20319.065797,20319.065797,"220 kV Transmission Line, 2 Circuits with 1 Circuit Mounted",0,False,1.0,220
4613,2848,2,False,14760.266802,14760.266802,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4483,2850,2,False,60787.475469,60787.475469,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4359,2852,3,False,46251.93757,46251.93757,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4465,2853,2,False,34006.985507,34006.985507,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4574,2854,2,False,49888.648739,49888.648739,"220 kV Transmission Line, 2 Circuits with 1 Circuit Mounted",0,False,1.0,220
4582,2855,3,False,12366.473694,19616.174182,"220 kV Transmission Line, >= 3 Circuits",0,False,1.0,220
3033,6845,1,False,220754.886499,17313.347519,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
10072,6845,1,False,101246.708901,,,,False,,220
4356,2859,3,False,57497.621964,57497.621964,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4299,2862,2,False,31703.605221,31703.605221,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4496,2862,2,False,34969.138441,34969.138441,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4494,2863,2,False,25480.831003,25480.831003,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4264,2865,2,False,23492.627413,23492.627413,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8687,2869,1,False,22230.747713,15900.76577,"380-400 kV Transmission Line Under Construction, 1 Circuit",0,False,1.0,380
4279,2871,2,False,26233.63338,26233.63338,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4659,2872,3,False,10020.631972,10020.631972,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4259,2873,2,False,36144.654618,36144.654618,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4599,2873,2,False,11531.315462,11531.315462,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4424,2874,2,False,20399.508863,20399.508863,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
4355,2875,3,False,13268.102174,13268.102174,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
4253,2876,2,False,39899.992745,39899.992745,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4400,4319,2,False,48996.246205,48996.246205,"220 kV Transmission Line, 2 Circuits",115.10.1,False,1.0,220
4236,4319,3,False,13643.745014,13643.745014,"220 kV Transmission Line, >= 3 Circuits",115.9.1,False,1.0,220
8220,4322,2,False,61966.352867,61966.352867,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8221,4323,2,False,117512.349748,120729.810697,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8251,4324,2,False,14208.187538,14208.187538,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8224,4324,2,False,19585.478065,19585.478065,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
10914,6904,1,False,54776.023817,,,,False,,220
10913,6904,1,False,54776.023817,,,,False,,220
6273,6904,1,False,21949.552452,21949.561844,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8206,4325,2,False,42059.814655,42059.814655,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8211,4326,2,False,96920.637939,96920.638027,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
3900,4327,2,False,91847.310871,91847.310871,"220 kV Transmission Line, 2 Circuits",171.1/2.1,False,1.0,220
8197,4327,2,False,12771.613689,25273.009336,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8232,4329,2,False,23207.514065,23207.514065,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8207,4331,2,False,53076.33727,53076.33727,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
11832,4331,2,False,85373.059874,,,,False,,220
11712,4332,2,False,116760.218849,,,,False,,220
8242,4332,3,False,11342.593226,11342.593226,"220 kV Transmission Line, >= 3 Circuits",0,False,1.0,220
8239,4333,2,False,79333.199604,79333.199604,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8229,4334,2,False,56605.503842,56605.503854,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8225,4334,2,False,99336.950944,99336.950944,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8230,4335,2,False,66656.352098,66656.352098,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
3865,4336,2,False,93189.180305,93189.180305,"380-400 kV Transmission Line, 2 Circuits",172.1.1/2,False,1.0,380
8214,4336,3,False,81444.313669,83357.840383,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
8231,4337,3,False,12441.315252,12441.315252,"220 kV Transmission Line, >= 3 Circuits",0,False,1.0,220
8247,4340,2,False,94208.259754,94208.259883,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8250,4341,2,False,78295.133873,78295.133873,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8407,4341,1,False,33858.372367,,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8213,4341,2,False,36207.194058,36207.194058,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8226,4342,2,False,21228.207701,21228.207701,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8252,4342,2,False,19642.383138,19642.383138,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8212,4343,3,False,24626.368769,24626.368769,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
8256,4343,3,False,32926.104894,32926.104894,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
8259,4344,2,False,7522.951386,7522.951386,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8255,4345,2,False,38508.21381,38508.21381,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8253,4345,2,False,29900.430688,29900.430688,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8162,4349,2,False,23120.237567,23120.237567,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
10924,6905,1,False,77701.25944,,,,False,,300
6316,6905,1,False,13964.315433,13964.315433,"300-330 kV Transmission Line Under Construction, 1 Circuit",0,False,1.0,300
10937,6906,1,False,25964.595669,,,,False,,132
10938,6906,1,False,25964.595669,,,,False,,132
6345,6906,1,False,13606.978175,13606.978175,"132-150 kV Transmission Line, 1 Circuit",1,False,1.0,132
9880,6907,1,False,165704.445793,,,,False,,380
9879,6907,1,False,165704.445793,,,,False,,380
6352,6907,1,False,165704.445793,165704.445793,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8182,4357,2,False,12119.593397,12119.593397,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8165,4357,3,False,24586.207315,24586.207315,"380-400 kV Transmission Line, >= 3 Circuits",0,False,1.0,380
8186,4358,2,False,11925.772724,11925.772724,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8181,4358,2,False,13114.090361,13114.090361,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
4824,4361,2,False,15625.042802,18249.749344,"220 kV Transmission Line, 2 Circuits",41.1.1/2,False,1.0,220
8391,4364,2,False,17578.902837,9985.493064,"220 kV Transmission Line, 2 Circuits",52.2.1,False,1.0,220
8172,4370,2,False,20326.888097,20326.888097,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8169,4370,2,False,45734.958686,45984.880773,"380-400 kV Transmission Line, 2 Circuits with 1 Circuit Mounted",0,False,1.0,380
8160,4371,2,False,19065.417268,19065.417268,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8179,4372,2,False,11704.876733,11704.876733,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8418,4374,2,False,13535.48266,13535.48266,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8153,4376,1,False,25968.086319,25968.086319,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8190,4376,2,False,14952.132101,14952.132101,"380-400 kV Transmission Line, 2 Circuits with 1 Circuit Mounted",0,False,1.0,380
8166,4376,2,False,45458.955105,45458.955375,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8174,4377,2,False,15654.482739,15654.482739,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8176,4377,2,False,17009.626135,17009.626135,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
6353,6908,1,False,89711.649058,161359.222796,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
9883,6908,1,False,89711.649058,,,,False,,380
9882,6908,1,False,89711.649058,,,,False,,380
8164,4379,1,False,12341.903895,11361.463278,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8158,4379,2,False,26962.640241,26962.640241,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8152,4380,1,False,35495.441058,35495.441058,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8185,4381,2,False,8426.737844,8426.737844,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
11868,4382,1,False,35021.234807,,,,False,,220
8187,4383,1,False,23401.164686,23401.164686,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8157,4383,1,False,22305.226273,22305.226273,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8156,4384,2,False,16214.174535,16214.174535,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8188,4384,2,False,29218.254581,29218.254581,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8189,4385,2,False,8893.036803,8893.036803,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8180,4385,2,False,9199.739251,9199.739251,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8192,4386,2,False,76112.314364,43831.167823,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8151,4386,2,False,45770.068084,45770.068084,"380-400 kV Transmission Line, 2 Circuits with 1 Circuit Mounted",0,False,1.0,380
8159,4387,2,False,11578.331136,11578.331136,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8119,4389,1,False,68608.79665,68608.79665,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8110,4392,1,False,19171.246734,19171.246734,"220 kV Transmission Line, 1 Circuit",363.1.1,False,1.0,220
8120,4394,1,False,39847.228304,39847.228304,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8103,4396,1,False,79186.541368,79186.541368,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8133,4396,1,False,34837.010465,37238.805349,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8102,4396,1,False,75508.713389,75508.713389,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8104,4399,1,False,16411.627979,16411.627979,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8124,4400,1,False,55764.944571,55764.946983,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8106,4403,1,False,12907.845501,12907.845501,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8107,4403,1,False,14239.085152,14239.085152,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8130,4403,1,False,9631.640202,9631.640202,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8135,4404,1,False,69948.054269,69948.054269,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8114,4404,1,False,93737.258538,93737.258538,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
6363,6909,1,False,82448.499768,48601.917612,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
9929,6909,1,False,82448.499768,,,,False,,380
9930,6909,1,False,82448.499768,,,,False,,380
8099,4405,1,False,60221.64066,60221.64066,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8108,4405,1,False,31313.21729,31313.21729,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8137,4405,1,False,144767.314143,144767.314143,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8123,4406,1,False,62871.01632,62871.01632,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8127,4407,1,False,21427.052572,21427.052572,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8131,4408,1,False,9464.455885,9464.455885,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
11968,4408,1,False,15704.573301,,,,False,,220
8139,4410,1,False,56072.531438,56072.531438,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8134,4416,1,False,20715.832242,20715.832481,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8105,4416,1,False,15057.389479,15057.389479,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8143,4420,1,False,41420.73135,41420.73135,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8100,4420,1,False,39272.754666,39272.754666,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8142,4420,1,False,32407.077107,32407.077107,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8101,4420,1,False,39250.553921,38808.062642,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
10978,6910,2,False,63482.426355,,,,False,,220
10977,6910,2,False,63482.426355,,,,False,,220
7995,4432,1,False,92723.194036,95197.980634,"220 kV Transmission Line, 1 Circuit",361.2.1,False,1.0,220
7997,4432,1,False,63981.719637,63981.719637,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8007,4433,2,False,22879.338102,22879.338102,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8005,4433,2,False,41085.434574,41085.434574,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7996,4433,1,False,30777.719935,32259.354502,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8000,4434,1,False,119195.61837,117567.100461,"380-400 kV Transmission Line, 1 Circuit",361.1.1,False,1.0,380
8001,4434,1,False,104942.6399,104942.6399,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8029,4436,1,False,88983.0359,88983.036059,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7999,4437,1,False,129252.514811,129252.514811,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8006,4438,1,False,16115.603024,16115.603024,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8030,4438,1,False,15802.540996,15802.540996,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8012,4439,1,False,26594.504193,26594.504193,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8013,4439,1,False,28639.137587,28639.137587,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8004,4439,1,False,53137.312799,53137.312842,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7993,4440,1,False,171429.018039,171357.295549,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8014,4441,1,False,58166.706903,58166.706903,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7992,4441,1,False,21446.445295,21446.445295,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7994,4442,1,False,109142.703157,109142.703175,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8147,4442,1,False,110738.893269,110743.103788,"220 kV Transmission Line, 1 Circuit",362.1.1,False,1.0,220
7998,4443,1,False,28486.277926,28486.278013,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8009,4444,1,False,89880.839356,89880.839356,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8118,4445,1,False,60174.824685,60174.824685,"220 kV Transmission Line, 1 Circuit",362.2.1,False,1.0,220
8033,4445,1,False,23511.302728,23511.302728,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8138,4446,1,False,55786.477733,55786.477733,"220 kV Transmission Line, 1 Circuit",364.2.1,False,1.0,220
8117,4446,1,False,81758.151052,81758.151052,"220 kV Transmission Line, 1 Circuit",364.3.1,False,1.0,220
8010,4447,1,False,72486.837905,72486.837905,"380-400 kV Transmission Line, 1 Circuit",364.1.1,False,1.0,380
8011,4448,1,False,24683.77956,24683.77956,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8031,4450,2,False,35630.824323,35630.824323,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8021,4452,1,False,43232.892487,43232.892487,"132-150 kV Transmission Line, 1 Circuit",361.7.1,False,1.0,132
8022,4453,1,False,18416.804122,18416.804122,"132-150 kV Transmission Line, 1 Circuit",361.3.1,False,1.0,132
8140,4454,1,False,26026.980904,26026.980904,"132-150 kV Transmission Line, 1 Circuit",361.5.1,False,1.0,132
8141,4455,1,False,15693.691303,38317.046794,"132-150 kV Transmission Line, 1 Circuit",361.4.1,False,1.0,132
8026,4456,1,False,21640.969134,19088.931592,"132-150 kV Transmission Line, 1 Circuit",363.4.1,False,1.0,132
8025,4456,1,False,20325.099433,20325.099433,"132-150 kV Transmission Line, 1 Circuit",365.1.1,False,1.0,132
9944,6911,1,False,128927.849583,,,,False,,380
9945,6911,1,False,128927.849583,,,,False,,380
6526,6912,2,False,9506.901642,9506.901642,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
11526,6912,2,False,9506.901642,,,,False,,220
8023,4457,1,False,14746.957181,14746.957181,"132-150 kV Transmission Line, 1 Circuit",361.6.1,False,1.0,132
8144,4458,1,False,17439.398145,17439.398145,"132-150 kV Transmission Line, 1 Circuit",363.6.1,False,1.0,132
8148,4459,1,False,19328.10248,19328.10248,"132-150 kV Transmission Line, 1 Circuit",364.4.1,False,1.0,132
8145,4463,1,False,18031.786494,18031.786494,"132-150 kV Transmission Line, 1 Circuit",364.5.1,False,1.0,132
7170,4478,1,False,46250.862984,46250.862984,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7620,4480,1,False,10074.955486,10074.955486,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7169,4481,1,False,73441.96377,73441.96377,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
6552,6913,2,False,32864.285139,21102.234111,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
10993,6913,1,False,80436.259401,,,,False,,380
10992,6913,1,False,80436.259401,,,,False,,380
6554,6914,2,False,8410.478021,8410.478021,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
10989,6914,1,False,49253.633252,,,,False,,220
10990,6914,1,False,49253.633252,,,,False,,220
7622,4484,1,False,8813.135413,8813.135413,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7717,4486,2,False,104367.651715,104367.651715,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7666,4487,2,False,13120.081924,13120.081924,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7172,4487,1,False,60611.477657,60611.477657,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7171,4487,1,False,49779.227514,49779.227514,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7173,4487,1,False,17103.943911,17103.943911,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7623,4488,1,False,10232.534984,10232.534984,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7174,4488,1,False,13853.355061,11864.075971,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8633,4490,1,False,8968.471194,8968.471194,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7874,4493,2,False,23307.402347,23307.402347,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7185,4494,1,False,70829.056692,70829.056692,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7478,4495,1,False,73323.742203,73323.742203,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
7477,4495,1,False,69627.087209,69627.087209,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
7184,4496,1,False,34407.988858,34407.988858,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7183,4496,1,False,38238.926908,38238.926908,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7529,4497,1,False,19539.479919,19539.479919,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7528,4497,1,False,14714.39455,17118.204507,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7652,4499,1,False,12746.872518,12746.872518,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7573,4502,2,False,59266.7166,59266.7166,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7675,4503,2,False,25819.689313,25819.689313,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7281,4503,1,False,36470.214207,36470.214207,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7479,4504,1,False,55997.476842,55997.476842,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
7480,4504,1,False,14551.182654,14551.182654,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
7530,4505,1,False,8588.590802,10837.000913,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7282,4505,1,False,12613.86387,13448.313694,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7970,4506,1,False,29864.597518,37048.114277,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7574,4507,2,False,27939.973079,31296.866537,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7662,4507,2,False,7806.356167,7806.356167,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7719,4507,2,False,28718.501269,37042.708449,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
8937,4508,2,False,42686.648552,42686.648552,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
6673,6915,2,False,9140.27318,9140.27318,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
11001,6915,2,False,154159.742721,,,,False,,220
11002,6915,2,False,154159.742721,,,,False,,220
7193,4510,1,False,47603.461066,47603.461066,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7194,4511,1,False,29415.145402,29415.145402,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7718,4512,2,False,175949.74313,175949.743145,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7650,4512,1,False,9409.047004,9409.047004,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
7579,4515,2,False,46810.057119,46810.057119,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7188,4516,1,False,74851.393588,74851.393588,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7189,4516,1,False,37209.497758,37209.497758,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7190,4516,1,False,18959.004709,18959.004709,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7196,4517,1,False,42879.395882,42879.395882,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7283,4518,1,False,90875.086248,90713.248287,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7294,4518,1,False,57417.409721,59875.090512,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7195,4518,1,False,92559.251711,92559.251873,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7572,4523,2,False,63532.962567,63532.962567,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7784,4524,1,False,30432.627102,7552.315246,"220 kV Transmission Line, 1 Circuit, underground",0,True,1.0,220
8931,4525,1,False,29346.134803,29346.134803,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7275,4528,1,False,55311.30759,55311.30759,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7783,4532,2,False,9561.218668,9561.218668,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
6708,6916,1,False,35156.653428,35156.653428,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
11005,6916,2,False,51525.190366,,,,False,,220
11004,6916,2,False,51525.190366,,,,False,,220
11007,6917,1,False,58014.784015,,,,False,,220
6719,6917,2,False,14679.581868,14679.581868,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
11008,6917,1,False,58014.784015,,,,False,,220
7288,4537,1,False,61550.010495,61550.010495,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7742,4538,2,False,50301.45459,50301.45459,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7686,4539,2,False,43634.14034,43634.14034,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7875,4539,2,False,10646.622715,10646.622715,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7296,4539,1,False,70077.727314,70077.727317,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7685,4544,2,False,19584.717901,19584.717901,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7946,4545,1,False,29688.694984,10356.665795,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
11744,4545,1,False,76219.620203,,,,False,,220
7743,4546,2,False,30878.258795,30878.258795,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7653,4548,2,False,11778.762037,11778.762037,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7762,4550,2,False,61816.135336,67408.205444,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7632,4551,1,False,8922.444733,8922.444733,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7291,4551,1,False,47212.203963,47212.203966,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
7785,4554,2,False,8760.015521,8760.015521,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7687,4555,2,False,30746.034389,30746.034389,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
7592,4558,2,False,45090.921124,45090.921124,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7741,4559,2,False,24046.526787,24046.526787,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
7594,4559,2,False,50575.346717,50575.346717,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
