ID,STATION_ID,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE,VOLTAGE
6929,7759,,18.0299412105094,47.6306143897112,,,,joint,,,380
4753,5053,,5.60302699999999,44.957024,substation,Monteynard, ,Substation,,1,220
4754,5054,,5.54809599999999,45.344424,substation,Moirans, ,Substation,,1,220
4755,5055,,6.009521,44.964798,substation,St. Guillerme, ,Substation,,1,220
4756,5056,,5.88867200000001,44.801327,substation,St-Pierre-Cognet, ,Substation,,1,220
4757,5057,,5.89965800000001,45.251688,substation,Froges, ,Substation,,1,220
4758,5058,,5.60302699999999,45.5756,substation,Aoste, ,Substation,,1,220
4759,5059,,5.306396,45.775186,substation,Bugey, ,Substation,,1,380
4760,5060,,5.438232,45.73686,substation,Creys, ,Substation,,1,380
4761,5061,,5.306396,45.844108,substation,St. Vulbas, ,Substation,,1,220
4762,5061,,5.306396,45.844108,substation,St. Vulbas, ,Substation,,1,380
4763,5062,,5.85571300000001,45.58329,substation,Bissy, ,Substation,,1,220
4764,5063,,6.04247999999999,45.460131,substation,Grande-Ile, ,Substation,,1,220
4765,5063,,6.04247999999999,45.460131,substation,Grande-Ile, ,Substation,,1,380
4766,5064,,5.701904,45.675482,substation,La Marnise, ,Substation,,1,220
4767,5065,,5.701904,45.912944,substation,Serrières, ,Substation,,1,220
4768,5066,,6.35009799999999,45.274886,substation,Longefan, ,Substation,,1,220
4769,5067,,6.591797,45.18978,substation,Praz-St-Andre, ,Substation,,1,220
4770,5067,,6.591797,45.18978,substation,Praz-St-Andre, ,Substation,,1,380
4771,5068,,6.47094700000001,45.18978,substation,La Saussaz II, ,Substation,,1,220
4772,5069,,6.73461900000001,45.174293,substation,Villarodin, ,Substation,,1,380
4773,5070,,6.69067400000001,45.251688,substation,Aussois, ,Substation,,1,220
4774,5071,,6.547852,45.514046,substation,Contamine, ,Substation,,1,220
4775,5072,,6.317139,45.521744,substation,Randens, ,Substation,,1,220
4776,5073,,6.48193399999999,45.47554,substation,La Coche, ,Substation,,1,380
4777,5074,,6.39404299999999,45.675482,substation,Albertville, ,Substation,,1,220
4778,5074,,6.39404299999999,45.675482,substation,Albertville, ,Substation,,1,380
4779,5075,,6.459961,45.752193,substation,La Bathie, ,Substation,,1,380
4780,5076,,6.78955099999999,45.621722,substation,Malgovert, ,Substation,,1,220
4781,5077,,6.91040000000001,45.490946,substation,Les Brevieres, ,Substation,,1,220
4782,5078,,6.73461900000001,45.9053,substation,Passy, ,Substation,,1,220
4783,5079,,5.95458999999999,46.777493,substation,Champagnole, ,Substation,,1,220
4784,5080,,5.63598600000001,46.392411,substation,Vouglans, ,Substation,,1,220
4785,5081,,5.41625999999999,46.217852,substation,Cize, ,Substation,,1,220
4786,5082,,5.24047899999999,46.233053,substation,Fleyriat, ,Substation,,1,220
4787,5083,,5.54809599999999,46.118942,substation,Izernore, ,Substation,,1,220
4788,5084,,5.94360399999999,46.24825,substation,Bois-Tollot, ,Substation,,1,380
4789,5085,,5.06469699999999,47.390912,substation,Champs Regnaud, ,Substation,,1,220
4790,5086,,5.00976600000001,47.271775,substation,Couchey, ,Substation,,1,220
4791,5087,,5.614014,46.687131,substation,Pymont, ,Substation,,1,220
4792,5088,,5.438232,47.047669,substation,Tavaux, ,Substation,,1,220
4793,5089,,5.51513699999999,47.122476,substation,Champvans, ,Substation,,1,220
4794,5091,,6.317139,46.126556,substation,Cornier, ,Substation,,1,220
4795,5091,,6.317139,46.126556,substation,Cornier, ,Substation,,1,380
4796,5092,,6.547852,46.096091,substation,Pressy, ,Substation,,1,220
4797,5093,,6.405029,46.301406,substation,Allinges, ,Substation,,1,220
4798,5094,,6.30615199999999,46.912751,substation,Pontarlier, ,Substation,,1,220
4799,5095,,6.04247999999999,47.279229,substation,La Palente, ,Substation,,1,220
4800,5096,,6.591797,47.383474,substation,Mambelin, ,Substation,,1,220
4801,5096,,6.591797,47.383474,substation,Mambelin, ,Substation,,1,380
4802,5097,,4.954834,48.799627,substation,Revigny, ,Substation,,1,220
4803,5097,,4.954834,48.799627,substation,Revigny, ,Substation,,1,380
4804,5098,,4.49340799999999,49.802541,substation,Lonny, ,Substation,,1,380
4805,5100,,2.02148399999999,48.734455,substation,Elancourt, ,Substation,,1,220
4806,5101,,1.955566,47.813155,substation,Chaingy, ,Substation,,1,220
4807,5101,,1.955566,47.813155,substation,Chaingy, ,Substation,,1,380
4808,5102,,1.74682600000001,47.680183,substation,Verger, ,Substation,,1,380
4809,5103,,1.40625,47.650588,substation,Villerbon, ,Substation,,1,380
4810,5104,,1.04370099999999,47.61357,substation,La Picocherie, ,Substation,,1,380
4811,5105,,1.856689,47.657988,substation,Beauregard, ,Substation,,1,220
4812,5106,,0.791015999999999,47.960502,substation,St. Calais, ,Substation,,1,220
4813,5107,,1.58203099999999,48.385442,substation,Chaunay, ,Substation,,1,220
4814,5108,,1.625977,48.188063,substation,Gault, ,Substation,,1,220
4815,5109,,1.47216800000001,48.647428,substation,Les Arpents, ,Substation,,1,220
4816,5110,,2.01049800000001,48.056054,substation,Dambron, ,Substation,,1,220
4817,5110,,2.01049800000001,48.056054,substation,Dambron, ,Substation,,1,380
4818,5111,,2.49389600000001,48.070738,substation,Gatinais, ,Substation,,1,380
4819,5112,,2.71362300000001,47.709762,substation,Gien, ,Substation,,1,220
4820,5113,,2.62573200000001,47.768868,substation,Dampierre, ,Substation,,1,220
4821,5113,,2.62573200000001,47.768868,substation,Dampierre, ,Substation,,1,380
4822,5114,,2.384033,48.698212,substation,Chevilly, ,Substation,,1,220
4823,5115,,2.39502000000001,48.487486,substation,Cirolliers, ,Substation,,1,220
4824,5115,,2.39502000000001,48.487486,substation,Cirolliers, ,Substation,,1,380
4825,5116,,2.27417000000001,48.632909,substation,Villejust, ,Substation,,1,220
4826,5116,,2.27417000000001,48.632909,substation,Villejust, ,Substation,,1,380
4827,5117,,2.526855,48.545705,substation,Les Aqueducs, ,Substation,,1,220
4828,5118,,2.50488299999999,48.727209,substation,Arrighi, ,Substation,,1,220
4829,5119,,1.724854,48.741701,substation,Richebourg, ,Substation,,1,220
4830,5121,,0.911864999999989,49.009051,substation,Barquet (SNCF), ,Substation,,1,220
4831,5122,,0.681152000000009,48.734455,substation,Aube, ,Substation,,1,220
4832,5123,,1.625977,49.001844,substation,Beranville, ,Substation,,1,220
4833,5124,,1.098633,48.994636,substation,Tilleul, ,Substation,,1,380
6930,7760,,18.566895,47.480088,,,,joint,,,380
6931,7761,,-0.220223990096185,44.9482641324372,,,,joint,,,220
4834,5125,,0.988770000000011,49.296472,substation,Boscherville, ,Substation,,1,220
4835,5126,,0.867919999999991,49.317961,substation,Rougemontier, ,Substation,,1,220
4836,5126,,0.867919999999991,49.317961,substation,Rougemontier, ,Substation,,1,380
4837,5127,,0.626221000000005,49.539469,substation,P.Jerome, ,Substation,,1,220
4838,5128,,0.944824000000009,49.546598,substation,Yainville, ,Substation,,1,220
4839,5129,,1.230469,49.403825,fossil_coal_gas,Chapelle'd Arblay, ,Fossil gas,,1,220
4840,5130,,1.065674,49.382373,substation,Gd Couronne, ,Substation,,1,220
4841,5131,,1.31835899999999,49.353756,substation,Cléon, ,Substation,,1,220
4842,5132,,1.142578,49.432413,substation,Gd quevilly, ,Substation,,1,220
4843,5133,,1.098633,49.518076,substation,La Vaupaliere, ,Substation,,1,220
4844,5133,,1.098633,49.518076,substation,La Vaupaliere, ,Substation,,1,380
4845,5134,,1.21948199999999,49.496675,substation,Hotel Dieu, ,Substation,,1,220
4846,5135,,1.75781199999999,48.965794,substation,Porcheville, ,Substation,,1,220
4847,5135,,1.75781199999999,48.965794,substation,Porcheville, ,Substation,,1,380
4848,5136,,2.10937499999999,48.929718,substation,Nourottes, ,Substation,,1,220
4849,5137,,2.15331999999999,48.763431,substation,Harcourt, ,Substation,,1,220
4850,5138,,1.80175799999999,48.908059,substation,Mezerolles, ,Substation,,1,220
4851,5138,,1.80175799999999,48.908059,substation,Mezerolles, ,Substation,,1,380
4852,5140,,2.296143,48.777913,substation,Moulineaux, ,Substation,,1,220
4853,5141,,2.32910199999999,48.980217,substation,Fallou, ,Substation,,1,220
4854,5142,,2.26318400000001,48.893615,substation,Cormeilles, ,Substation,,1,220
4855,5143,,2.49389600000001,48.893615,substation,Romainville, ,Substation,,1,220
4856,5144,,2.40600600000001,48.908059,substation,Ampere, ,Substation,,1,220
4857,5145,,2.14233400000001,49.382373,substation,Patis, ,Substation,,1,220
4858,5146,,2.120361,49.023461,substation,Cergy, ,Substation,,1,220
4859,5146,,2.120361,49.023461,substation,Cergy, ,Substation,,1,380
4860,5147,,1.955566,49.28214,substation,Remise, ,Substation,,1,220
4861,5147,,1.955566,49.28214,substation,Remise, ,Substation,,1,380
6932,7762,,-1.40715709378505,46.5986966080777,,,,joint,,,220
4862,5148,,2.48291,49.030665,substation,Pl.Gassot, ,Substation,,1,220
4863,5148,,2.48291,49.030665,substation,Pl.Gassot, ,Substation,,1,380
4864,5149,,2.27417000000001,49.246293,substation,Terrier, ,Substation,,1,220
4865,5149,,2.27417000000001,49.246293,substation,Terrier, ,Substation,,1,380
4866,5150,,2.46093799999999,49.239121,substation,Carrières, ,Substation,,1,220
4867,5151,,4.515381,48.705463,substation,Marolles, ,Substation,,1,220
4868,5152,,3.72436500000001,47.879513,substation,Serein, ,Substation,,1,220
4869,5152,,3.72436500000001,47.879513,substation,Serein, ,Substation,,1,380
4870,5153,,3.405762,48.129434,substation,Rousson, ,Substation,,1,220
4871,5154,,2.823486,48.019324,substation,Villemandeur, ,Substation,,1,220
4872,5155,,3.52661099999999,47.783635,substation,Breau, ,Substation,,1,220
4873,5156,,3.65844699999999,47.857403,substation,Les Preles, ,Substation,,1,220
4874,5157,,3.087158,48.363549,substation,Patou, ,Substation,,1,220
4875,5158,,2.922363,48.356249,substation,Le Chesnoy, ,Substation,,1,220
4876,5158,,2.922363,48.356249,substation,Le Chesnoy, ,Substation,,1,380
4877,5159,,2.75756800000001,48.283193,substation,Nemours, ,Substation,,1,220
4878,5160,,2.75756800000001,48.516604,substation,Plison, ,Substation,,1,220
4879,5161,,3.55957000000001,48.502048,substation,Boctois, ,Substation,,1,380
4880,5162,,3.65844699999999,48.589326,substation,Barbuise, ,Substation,,1,220
4881,5163,,3.85620100000001,47.938427,substation,Carisey, ,Substation,,1,220
4882,5165,,3.91113299999999,47.480088,substation,Avallon, ,Substation,,1,220
4883,5166,,3.99902300000001,47.864774,substation,Tonnerre, ,Substation,,1,220
4884,5167,,4.57031200000001,47.864774,substation,Chatillon-sur-Seine, ,Substation,,1,220
4885,5168,,4.119873,48.363549,substation,Creney, ,Substation,,1,220
4886,5168,,4.119873,48.363549,substation,Creney, ,Substation,,1,380
4887,5169,,3.91113299999999,48.283193,substation,Seine, ,Substation,,1,220
6933,7763,,2.84545858419659,49.3394409225916,,,,joint,,,220
6934,7764,,2.78064704935781,50.4754798613106,,,,joint,,,220
4888,5170,,3.86718799999999,48.502048,substation,Mery / Seine, ,Substation,,1,380
4889,5171,,4.93286099999999,48.661943,substation,Chancenay, ,Substation,,1,220
4890,5172,,3.405762,49.674738,substation,Beautor, ,Substation,,1,220
4891,5173,,2.59277299999999,49.081062,substation,Moimont, ,Substation,,1,220
4892,5174,,2.922363,48.835797,substation,Orsonville, ,Substation,,1,220
4893,5175,,2.702637,48.756189,substation,Morbras, ,Substation,,1,220
4894,5175,,2.702637,48.756189,substation,Morbras, ,Substation,,1,380
4895,5176,,2.702637,48.879167,substation,Villevaude, ,Substation,,1,220
4896,5176,,2.702637,48.879167,substation,Villevaude, ,Substation,,1,380
4897,5178,,2.966309,48.936935,substation,Chambry, ,Substation,,1,380
4898,5179,,3.449707,49.016257,substation,Nogentel, ,Substation,,1,220
4899,5180,,2.88940400000001,49.439557,substation,Compiegne, ,Substation,,1,220
4900,5181,,2.72460899999999,49.37522,substation,La Herse, ,Substation,,1,380
4901,5182,,2.68066399999999,49.296472,substation,Moru, ,Substation,,1,220
4902,5183,,2.823486,49.696062,substation,Roye, ,Substation,,1,220
4903,5184,,3.35082999999999,49.346599,substation,Soissons N.D, ,Substation,,1,220
4904,5185,,2.966309,49.674738,substation,Latena, ,Substation,,1,220
4905,5185,,2.966309,49.674738,substation,Latena, ,Substation,,1,380
4906,5186,,4.07592800000001,49.303636,substation,Cernay, ,Substation,,1,220
4907,5187,,3.94409200000001,49.253465,substation,Ormes, ,Substation,,1,220
4908,5188,,3.81225600000001,49.05227,substation,Damery, ,Substation,,1,220
4909,5189,,4.251709,48.987427,substation,Recy, ,Substation,,1,220
4910,5190,,4.416504,48.806863,substation,La Chaussée, ,Substation,,1,220
4911,5191,,4.22973599999999,49.224773,substation,Vesle, ,Substation,,1,220
4912,5191,,4.22973599999999,49.224773,substation,Vesle, ,Substation,,1,380
4913,5192,,3.94409200000001,49.353756,substation,St. Brice, ,Substation,,1,220
4914,5193,,4.87793000000001,49.759978,substation,Lumes, ,Substation,,1,220
6935,7765,,5.78320309449663,43.6980625522361,,,,joint,,,380
6936,7766,,1.58203099999999,43.413029,,,,joint,,,220
6937,7767,,1.97753899999999,50.812877,,,,joint,,,220
4915,5194,,2.31811500000001,51.013755,substation,Brode, ,Substation,,1,220
4916,5195,,1.593018,50.04303,substation,Beauchamps, ,Substation,,1,220
4917,5196,,1.373291,49.979488,substation,Penly Poste, ,Substation,,1,380
4918,5197,,0.802002000000004,49.837982,substation,Paluel, ,Substation,,1,380
4919,5198,,1.109619,49.710273,substation,Barnabos, ,Substation,,1,380
4920,5199,,1.75781199999999,50.485474,substation,Sorrus, ,Substation,,1,220
4921,5200,,1.856689,49.781264,substation,Blocaux, ,Substation,,1,220
4922,5201,,2.37304699999999,49.873398,substation,Amiens, ,Substation,,1,220
4923,5202,,2.28515599999999,49.965356,substation,Argoeuves, ,Substation,,1,220
4924,5202,,2.28515599999999,49.965356,substation,Argoeuves, ,Substation,,1,380
4925,5203,,1.88964799999999,50.909961,substation,Les attaques, ,Substation,,1,220
4926,5203,,1.88964799999999,50.909961,substation,Les attaques, ,Substation,,1,380
4927,5204,,1.70288099999999,50.715591,substation,Echinghen, ,Substation,,1,220
4928,5205,,1.74682600000001,50.916887,converter,Mandarins, ,Converter Station,,1,
4929,5206,,1.83471699999999,50.903033,substation,Mandarins, ,Substation,,1,220
4930,5206,,1.83471699999999,50.903033,substation,Mandarins, ,Substation,,1,380
4931,5207,,2.219238,50.826758,substation,Holque, ,Substation,,1,220
4932,5208,,2.076416,50.778155,substation,Ruminghen, ,Substation,,1,220
4933,5209,,2.219238,50.687758,substation,Longuenesse, ,Substation,,1,220
4934,5210,,2.340088,50.750359,substation,Woestyne, ,Substation,,1,220
4935,5211,,2.15331999999999,50.993014,substation,Gravelines, ,Substation,,1,220
4936,5211,,2.15331999999999,50.993014,substation,Gravelines, ,Substation,,1,380
4937,5212,,2.164307,50.923813,substation,Warande, ,Substation,,1,220
4938,5212,,2.164307,50.923813,substation,Warande, ,Substation,,1,380
4939,5213,,2.95532199999999,50.548344,substation,Lestarquit, ,Substation,,1,220
4940,5214,,3.38378899999999,50.373496,substation,Hornaing, ,Substation,,1,220
4941,5215,,2.68066399999999,50.162824,substation,Chevalet, ,Substation,,1,380
6938,7768,,-1.4063738043641,47.4365741379546,,,,joint,,,380
6939,7769,,4.32038022475984,47.8287695378832,,,,joint,,,220
4942,5216,,2.823486,49.809632,substation,Ablaincourt, ,Substation,,1,220
4943,5217,,3.39477499999999,49.880478,substation,Setier, ,Substation,,1,220
4944,5218,,3.39477499999999,50.071244,substation,Le Perizet, ,Substation,,1,220
4945,5219,,2.878418,50.464498,substation,Vendin, ,Substation,,1,220
4946,5220,,2.823486,50.324423,substation,Gavrelle, ,Substation,,1,220
4947,5220,,2.823486,50.324423,substation,Gavrelle, ,Substation,,1,380
4948,5221,,2.69165,50.485474,substation,Mazingarde, ,Substation,,1,220
4949,5222,,3.14209,50.380502,substation,Dechy, ,Substation,,1,220
4950,5223,,3.35082999999999,50.317408,substation,Mastaing, ,Substation,,1,220
4951,5223,,3.35082999999999,50.317408,substation,Mastaing, ,Substation,,1,380
4952,5224,,3.087158,50.50644,substation,Avelin, ,Substation,,1,220
4953,5224,,3.087158,50.50644,substation,Avelin, ,Substation,,1,380
4954,5225,,3.91113299999999,50.212064,substation,Quartes, ,Substation,,1,220
4955,5226,,4.020996,49.958288,substation,Buire, ,Substation,,1,220
4956,5227,,3.95507800000001,50.021858,substation,La Capelle, ,Substation,,1,220
4957,5227,,3.95507800000001,50.021858,substation,La Capelle, ,Substation,,1,380
4958,5228,,4.57031200000001,49.930008,substation,Revin, ,Substation,,1,380
4959,5229,,3.537598,50.387508,substation,Thiers, ,Substation,,1,220
4960,5230,,2.72460899999999,50.659908,substation,Les Crechets, ,Substation,,1,220
4961,5231,,2.54882799999999,50.611132,substation,Guarbecque, ,Substation,,1,220
4962,5232,,2.90039099999999,50.63901,substation,Weppes, ,Substation,,1,220
4963,5232,,2.90039099999999,50.63901,substation,Weppes, ,Substation,,1,380
4964,5233,,3.14209,50.618103,substation,Haut-Vinage, ,Substation,,1,220
4965,5234,,3.16406199999999,50.715591,substation,La Croix, ,Substation,,1,220
4966,5235,,6.84448199999999,49.131408,substation,Petite- Rosselle, ,Substation,,1,220
4967,5236,,5.98754899999999,49.196064,substation,Montois, ,Substation,,1,220
4968,5237,,6.273193,48.319734,substation,Vincey, ,Substation,,1,220
4969,5237,,6.273193,48.319734,substation,Vincey, ,Substation,,1,380
6940,7770,,-0.252345379204605,45.0575101526995,,,,joint,,,380
4970,5238,,6.108398,48.589326,substation,Neuves-Maisons, ,Substation,,1,380
4971,5239,,5.36132800000001,47.938427,substation,Rolampont, ,Substation,,1,220
4972,5240,,6.17431599999999,47.672786,substation,Pusy, ,Substation,,1,220
4973,5241,,6.064453,48.480204,substation,Houdreville, ,Substation,,1,380
4974,5242,,6.08642599999999,48.821333,substation,Bezaumont, ,Substation,,1,220
4975,5242,,6.08642599999999,48.821333,substation,Bezaumont, ,Substation,,1,380
4976,5243,,5.921631,48.69096,substation,Croix-de- Metz, ,Substation,,1,220
4977,5244,,5.965576,48.91528,substation,Vandières, ,Substation,,1,220
4978,5245,,6.240234,48.640169,substation,Laneuveville, ,Substation,,1,220
4979,5246,,6.185303,49.037868,substation,La Maxe, ,Substation,,1,220
4980,5247,,6.38305700000001,48.180739,substation,Jeuxey, ,Substation,,1,220
4981,5248,,6.64672900000001,48.070738,substation,St. Nabord, ,Substation,,1,220
4982,5249,,6.756592,47.52462,substation,Etupes, ,Substation,,1,220
4983,5250,,6.756592,47.635784,substation,Argiesans, ,Substation,,1,220
4984,5251,,6.25122100000001,49.181703,substation,Vigy, ,Substation,,1,220
4985,5251,,6.25122100000001,49.181703,substation,Vigy, ,Substation,,1,380
4986,5253,,6.679688,49.131408,substation,St. Avold, ,Substation,,1,220
4987,5253,,6.679688,49.131408,substation,St. Avold, ,Substation,,1,380
4988,5254,,5.18554700000001,49.510944,substation,Stenay, ,Substation,,1,220
4989,5255,,5.789795,49.28214,substation,Landres, ,Substation,,1,220
4990,5256,,5.84472700000001,49.37522,substation,Moulaine,Moulaine,Substation,,1,220
4991,5256,,5.84472700000001,49.37522,substation,Moulaine,Moulaine,Substation,,1,380
4992,5257,,6.25122100000001,49.403825,substation,Cattenom, ,Substation,,1,380
4993,5258,,6.097412,49.267805,substation,Basse-Ham, ,Substation,,1,220
4994,5259,,6.20727500000001,49.360912,substation,Richemont, ,Substation,,1,220
4995,5260,,7.10815399999999,48.777913,substation,Bergholz, ,Substation,,1,220
4996,5261,,7.59155299999999,48.261256,substation,Rhinau, ,Substation,,1,220
4997,5262,,7.19604499999999,47.923705,substation,Guebwiller, ,Substation,,1,220
4998,5263,,7.18505899999999,47.761484,substation,Lutterbach, ,Substation,,1,220
4999,5264,,7.05322299999999,47.798397,substation,La Thur, ,Substation,,1,220
5000,5265,,7.31689499999999,47.776252,substation,Ile Napoléon, ,Substation,,1,220
5001,5266,,7.41577099999999,47.643186,substation,Sierentz, ,Substation,,1,220
5002,5266,,7.41577099999999,47.643186,substation,Sierentz, ,Substation,,1,380
5003,5267,,7.44873000000001,47.791016,substation,Ottmarsheim, ,Substation,,1,220
5004,5268,,7.23998999999999,48.056054,substation,Logelbach, ,Substation,,1,220
5005,5268,,7.23998999999999,48.056054,substation,Logelbach, ,Substation,,1,380
5006,5269,,6.95434600000001,48.173412,substation,Anould, ,Substation,,1,220
5007,5270,,7.514648,48.144098,substation,Marckolsheim, ,Substation,,1,220
5008,5271,,7.470703,48.041365,substation,Vogelgrun, ,Substation,,1,220
5009,5272,,7.470703,48.582058,substation,Marlenheim, ,Substation,,1,220
5010,5272,,7.470703,48.582058,substation,Marlenheim, ,Substation,,1,380
5011,5273,,7.66845700000001,48.589326,substation,Herrenwasser, ,Substation,,1,220
5012,5274,,7.63549799999999,48.502048,substation,Graffenstaden, ,Substation,,1,220
5013,5275,,7.66845700000001,48.385442,substation,Gertsheim, ,Substation,,1,220
5014,5276,,7.65747100000001,48.654686,substation,Reichstett, ,Substation,,1,220
5015,5277,,7.75634799999999,48.552978,substation,Strasbourg, ,Substation,,1,220
5016,5278,,7.75634799999999,48.640169,substation,Sporeinsel, ,Substation,,1,220
5017,5279,,7.822266,48.676454,substation,Gambsheim, ,Substation,,1,220
5018,5280,,7.03125,49.05947,substation,Sarreguemines, ,Substation,,1,220
5019,5281,,7.66845700000001,48.79239,substation,Batzendorf, ,Substation,,1,220
5020,5282,,7.84423800000001,48.835797,substation,Seltz, ,Substation,,1,220
5021,5283,,9.38232400000001,42.70666,converter,Bastia, ,Converter Station,,1,
5022,5284,,9.44824199999999,42.536892,converter,Lucciana, ,Converter Station,,1,
5023,5285,,2.966309,47.517201,substation,Gauglin, ,Substation,,1,380
5024,5286,,6.83349599999999,46.065608,substation,Vallorcine, ,Substation,,1,220
5025,5287,,1.94458,45.752193,substation,Peyrat, ,Substation,,1,220
5026,5288,,0.823974999999992,46.362093,substation,Valdivienne, ,Substation,,1,220
5027,5288,,0.823974999999992,46.362093,substation,Valdivienne, ,Substation,,1,380
5028,5289,,7.10815399999999,48.114767,substation,Lac Noir, ,Substation,,1,220
5029,5290,,5.921631,48.173412,substation,Vittel, ,Substation,,1,220
5030,5291,,2.76855499999999,49.767074,substation,Pertain, ,Substation,,1,220
5031,5292,,4.416504,49.482401,substation,Seuil, ,Substation,,1,380
5032,5293,,6.097412,48.669199,substation,Custines, ,Substation,,1,220
5033,5294,,3.043213,48.451066,substation,La Voulzie, ,Substation,,1,220
5034,5295,,6.38305700000001,45.874712,substation,Ugine, ,Substation,,1,220
5035,5296,,4.603271,43.850374,substation,Agasses, ,Substation,,1,220
5036,5296,,4.603271,43.850374,substation,Agasses, ,Substation,,1,380
5037,5297,,-1.35131799999999,47.249407,substation,Vertou, ,Substation,,1,220
5038,5298,,0.252685999999995,47.338823,substation,Chinon B, ,Substation,,1,220
5039,5298,,0.252685999999995,47.338823,substation,Chinon B, ,Substation,,1,380
5040,5299,,-0.318604000000007,49.167339,substation,Caen, ,Substation,,1,220
5041,5300,,0.0329589999999936,48.777913,substation,Thiot, ,Substation,,1,220
5042,5301,,0.373535000000011,49.475263,substation,Ratier, ,Substation,,1,220
5043,5302,,0.472411999999992,49.539469,substation,Sandouville, ,Substation,,1,220
5044,5302,,0.472411999999992,49.539469,substation,Sandouville, ,Substation,,1,380
5045,5303,,1.274414,50.000678,substation,Penly Centrale, ,Substation,,1,380
5046,5304,,2.40600600000001,49.703168,substation,Amargue, ,Substation,,1,220
5047,5305,,3.07617199999999,50.240179,substation,Etinchelle, ,Substation,,1,220
5048,5306,,2.54882799999999,48.922499,substation,Sausset, ,Substation,,1,220
5049,5306,,2.54882799999999,48.922499,substation,Sausset, ,Substation,,1,380
6941,7771,,-1.40756295604686,47.1798237787675,,,,joint,,,220
6942,7772,,5.00938710063492,44.024297129204,,,,joint,,,220
5050,5307,,3.86718799999999,50.303376,substation,Maubeuge, ,Substation,,1,220
5051,5308,,3.46069300000001,49.396675,substation,Rupreux, ,Substation,,1,220
5052,5309,,2.384033,48.57479,substation,Les loges, ,Substation,,1,220
5053,5312,,3.72436500000001,48.085419,substation,Villechetive, ,Substation,,1,380
5054,5313,,3.19702100000001,47.554287,substation,Belleville, ,Substation,,1,380
5055,5314,,5.51513699999999,48.676454,substation,Void, ,Substation,,1,220
5056,5315,,7.45971699999999,48.900838,substation,Dettwiller, ,Substation,,1,220
5057,5316,,4.70214800000001,49.781264,substation,Mohon, ,Substation,,1,220
5058,5317,,4.76806599999999,49.724479,substation,Les Ayvelles, ,Substation,,1,220
5059,5318,,4.504395,49.866317,substation,Mazures, ,Substation,,1,220
5060,5318,,4.504395,49.866317,substation,Mazures, ,Substation,,1,380
5061,5319,,2.60376,50.331436,substation,Montcroisette, ,Substation,,1,220
5062,5320,,2.735596,50.527397,substation,Beuvry, ,Substation,,1,220
5063,5321,,3.54858400000001,43.365126,substation,Florensac, ,Substation,,1,220
5064,5322,,2.72460899999999,44.746733,substation,Brommat, ,Substation,,1,380
5065,5323,,2.823486,44.762337,substation,Montezic poste et centrale, ,Substation,,1,380
5066,5324,,3.92211899999999,45.104546,substation,Sanssac, ,Substation,,1,220
5067,5325,,4.943848,44.785734,substation,Valence, ,Substation,,1,220
5068,5326,,4.96582000000001,44.699898,substation,Chambrillan, ,Substation,,1,220
5069,5328,,5.789795,46.065608,substation,Genissiat, ,Substation,,1,220
5070,5328,,5.789795,46.065608,substation,Genissiat, ,Substation,,1,380
5071,5329,,5.89965800000001,46.316584,substation,C.E.R.N., ,Substation,,1,380
5072,5331,,5.76782200000001,45.166547,substation,Eybens, ,Substation,,1,220
5073,5332,,6.51489300000001,43.460894,substation,Trans, ,Substation,,1,220
5074,5332,,6.51489300000001,43.460894,substation,Trans, ,Substation,,1,380
5075,5333,,6.70165999999999,43.444943,substation,Fréjus, ,Substation,,1,220
5076,5334,,6.69067400000001,43.612217,substation,Biançon, ,Substation,,1,220
5077,5334,,6.69067400000001,43.612217,substation,Biançon, ,Substation,,1,380
6943,7773,,4.5540337822753,46.5424263531589,,,,joint,,,220
6944,7773,,4.5540337822753,46.5424263531589,,,,joint,,,380
5078,5335,,7.39379900000001,47.894248,substation,Muhlbach, ,Substation,,1,220
5079,5335,,7.39379900000001,47.894248,substation,Muhlbach, ,Substation,,1,380
5080,5336,,4.284668,45.452424,substation,Volvon, ,Substation,,1,220
5081,5337,,-0.527343999999999,44.785734,substation,Bouscat, ,Substation,,1,220
5082,5338,,1.417236,49.28214,substation,La Marette, ,Substation,,1,220
5083,5339,,5.174561,48.980217,substation,Trois Domaines, ,Substation,,1,220
5084,5340,,4.87793000000001,45.805829,substation,Cailloux / Fontaines, ,Substation,,1,220
5085,5342,,4.47143600000001,49.138597,substation,Cuperly, ,Substation,,1,220
5086,5343,,3.92211899999999,43.644026,substation,Peyrou, ,Substation,,1,220
5087,5344,,3.98803700000001,43.691708,substation,Saumade, ,Substation,,1,220
5088,5345,,2.834473,49.001844,substation,Penchard, ,Substation,,1,380
5089,5346,,3.72436500000001,49.15297,substation,Vezilly, ,Substation,,1,220
5090,5347,,6.04247999999999,49.023461,substation,Rele, ,Substation,,1,220
5091,5348,,7.19604499999999,47.591346,substation,Hirsingue, ,Substation,,1,220
5092,5349,,-0.582275000000003,46.641894,substation,Val de sevre, ,Substation,,1,220
5093,5350,,2.71362300000001,45.966425,substation,Comps, ,Substation,,1,220
5094,5351,,6.13037099999999,45.782848,substation,Montagny- Les-Lanche, ,Substation,,1,380
5095,5352,,6.48193399999999,48.806863,substation,Suisse, ,Substation,,1,220
